fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2025-09-16T14:26:42,36.44,-,47.9,-,1055.72,-,79.1,-
2025-09-16T14:26:42,36.44,-,47.9,-,1055.72,-,79.1,-
2025-09-16T14:26:32,36.61,-,47.15,-,1039.78,-,79.51,-
2025-09-16T14:26:32,36.61,-,47.15,-,1039.78,-,79.51,-
2025-09-16T14:26:22,36.88,-,46.99,-,1034.75,-,79.39,-
2025-09-16T14:26:22,36.88,-,46.99,-,1034.75,-,79.39,-
2025-09-16T14:26:12,36.7,-,46.48,-,1017.26,-,78.96,-
2025-09-16T14:26:12,36.7,-,46.48,-,1017.26,-,78.96,-
2025-09-16T14:26:02,36.78,-,46.42,-,1005.73,-,78.5,-
2025-09-16T14:26:02,36.78,-,46.42,-,1005.73,-,78.5,-
2025-09-16T14:25:52,36.46,-,47.31,-,993.12,-,78.22,-
2025-09-16T14:25:52,36.46,-,47.31,-,993.12,-,78.22,-
2025-09-16T14:25:42,37,-,47.62,-,997.55,-,78.37,-
2025-09-16T14:25:42,37,-,47.62,-,997.55,-,78.37,-
2025-09-16T14:25:32,36.76,-,49.1,-,979.05,-,78.73,-
2025-09-16T14:25:32,36.76,-,49.1,-,979.05,-,78.73,-
2025-09-16T14:25:22,36.58,-,48.24,-,964.0,-,78.56,-
2025-09-16T14:25:22,36.58,-,48.24,-,964.0,-,78.56,-
2025-09-16T14:25:12,36.25,-,47.43,-,980.85,-,78.88,-
2025-09-16T14:25:12,36.25,-,47.43,-,980.85,-,78.88,-
2025-09-16T14:25:02,37,-,46.42,-,979.42,-,79.11,-
2025-09-16T14:25:02,37,-,46.42,-,979.42,-,79.11,-
2025-09-16T14:24:52,36.59,-,45.44,-,987.06,-,79.59,-
2025-09-16T14:24:52,36.59,-,45.44,-,987.06,-,79.59,-
2025-09-16T14:24:42,36.86,-,46.81,-,1002.85,-,79.87,-
2025-09-16T14:24:42,36.86,-,46.81,-,1002.85,-,79.87,-
2025-09-16T14:24:32,36.46,-,47.47,-,993.82,-,80,-
2025-09-16T14:24:32,36.46,-,47.47,-,993.82,-,80,-
2025-09-16T14:24:22,36.49,-,48.69,-,990.8,-,80,-
2025-09-16T14:24:22,36.49,-,48.69,-,990.8,-,80,-
2025-09-16T14:24:12,36.44,-,48.89,-,1010.72,-,79.87,-
2025-09-16T14:24:12,36.44,-,48.89,-,1010.72,-,79.87,-
2025-09-16T14:24:02,36.32,-,48.47,-,1015.52,-,79.4,-
2025-09-16T14:24:02,36.32,-,48.47,-,1015.52,-,79.4,-
2025-09-16T14:23:52,36.02,-,48.3,-,1026.81,-,79.69,-
2025-09-16T14:23:52,36.02,-,48.3,-,1026.81,-,79.69,-
2025-09-16T14:23:42,36.28,-,49.63,-,1031.72,-,79.34,-
2025-09-16T14:23:32,36,-,49.86,-,1013.56,-,79.24,-
2025-09-16T14:23:22,36,-,50,-,1009.91,-,79.67,-
2025-09-16T14:23:12,36.26,-,49.13,-,1013.32,-,79.82,-
2025-09-16T14:23:02,36.83,-,50,-,1016.5,-,79.69,-
2025-09-16T14:22:52,36.31,-,49.55,-,1001.78,-,79.77,-
2025-09-16T14:22:42,36,-,50,-,1004.45,-,79.46,-
2025-09-16T14:22:32,36,-,49.93,-,1018.39,-,79.73,-
2025-09-16T14:22:22,36,-,49.87,-,1011.56,-,80,-
2025-09-16T14:22:12,36,-,50,-,993.8,-,79.93,-
2025-09-16T14:22:02,36,-,49.62,-,1013.78,-,80,-
2025-09-16T14:21:52,36,-,49.72,-,997.21,-,79.93,-
2025-09-16T14:21:42,36,-,49.03,-,1008.06,-,80,-
2025-09-16T14:21:42,36,-,49.03,-,1008.06,-,80,-
2025-09-16T14:21:32,36,-,48.53,-,994.93,-,80,-
2025-09-16T14:21:32,36,-,48.53,-,994.93,-,80,-
2025-09-16T14:21:22,36.69,-,47.71,-,996.61,-,79.95,-
2025-09-16T14:21:22,36.69,-,47.71,-,996.61,-,79.95,-
2025-09-16T14:21:12,37,-,47.57,-,986.77,-,79.76,-
2025-09-16T14:21:12,37,-,47.57,-,986.77,-,79.76,-
2025-09-16T14:21:02,36.6,-,48.67,-,999.89,-,80,-
2025-09-16T14:21:02,36.6,-,48.67,-,999.89,-,80,-
2025-09-16T14:20:52,36.35,-,48.98,-,1000.62,-,80.0,-
2025-09-16T14:20:52,36.35,-,48.98,-,1000.62,-,80.0,-
2025-09-16T14:20:42,36.45,-,48.01,-,990.52,-,79.93,-
2025-09-16T14:20:42,36.45,-,48.01,-,990.52,-,79.93,-
2025-09-16T14:20:32,36.54,-,48.33,-,1005.93,-,80,-
2025-09-16T14:20:32,36.54,-,48.33,-,1005.93,-,80,-
2025-09-16T14:20:22,37,-,48.45,-,997.63,-,80,-
2025-09-16T14:20:22,37,-,48.45,-,997.63,-,80,-
2025-09-16T14:20:12,37,-,47.87,-,989.38,-,79.75,-
2025-09-16T14:20:12,37,-,47.87,-,989.38,-,79.75,-
2025-09-16T14:20:02,37,-,48.38,-,978.97,-,79.26,-
2025-09-16T14:20:02,37,-,48.38,-,978.97,-,79.26,-
2025-09-16T14:19:52,36.53,-,48.18,-,979.88,-,79.74,-
2025-09-16T14:19:52,36.53,-,48.18,-,979.88,-,79.74,-
2025-09-16T14:19:42,36.32,-,48.45,-,966.82,-,79.51,-
2025-09-16T14:19:42,36.32,-,48.45,-,966.82,-,79.51,-
2025-09-16T14:19:32,36,-,47.07,-,982.71,-,79.48,-
2025-09-16T14:19:32,36,-,47.07,-,982.71,-,79.48,-
2025-09-16T14:19:22,36.15,-,47.48,-,986.4,-,79.81,-
2025-09-16T14:19:22,36.15,-,47.48,-,986.4,-,79.81,-
2025-09-16T14:19:12,36.87,-,46.18,-,992.12,-,79.32,-
2025-09-16T14:19:12,36.87,-,46.18,-,992.12,-,79.32,-
2025-09-16T14:19:02,36.24,-,46.63,-,973.69,-,78.84,-
2025-09-16T14:19:02,36.24,-,46.63,-,973.69,-,78.84,-
2025-09-16T14:18:52,36.5,-,45.79,-,971.33,-,79.02,-
2025-09-16T14:18:52,36.5,-,45.79,-,971.33,-,79.02,-
2025-09-16T14:18:42,36.51,-,47.25,-,975.64,-,78.95,-
2025-09-16T14:18:42,36.51,-,47.25,-,975.64,-,78.95,-
2025-09-16T14:18:32,36,-,45.8,-,988.95,-,79.42,-
2025-09-16T14:18:32,36,-,45.8,-,988.95,-,79.42,-
2025-09-16T14:18:22,36.55,-,46.24,-,977.13,-,79.71,-
2025-09-16T14:18:22,36.55,-,46.24,-,977.13,-,79.71,-
2025-09-16T14:18:12,37,-,47.06,-,978.02,-,80,-
2025-09-16T14:18:12,37,-,47.06,-,978.02,-,80,-
2025-09-16T14:18:02,36.95,-,48.24,-,959.72,-,80,-
2025-09-16T14:18:02,36.95,-,48.24,-,959.72,-,80,-
2025-09-16T14:17:52,36.86,-,48.95,-,975.83,-,79.97,-
2025-09-16T14:17:52,36.86,-,48.95,-,975.83,-,79.97,-
2025-09-16T14:17:42,36.75,-,49.45,-,977.55,-,79.81,-
2025-09-16T14:17:42,36.75,-,49.45,-,977.55,-,79.81,-
2025-09-16T14:17:32,37,-,50,-,988.18,-,79.42,-
2025-09-16T14:17:32,37,-,50,-,988.18,-,79.42,-
2025-09-16T14:17:22,37,-,49.34,-,988.64,-,79.81,-
2025-09-16T14:17:22,37,-,49.34,-,988.64,-,79.81,-
2025-09-16T14:17:12,36.99,-,50,-,973.85,-,80,-
2025-09-16T14:17:12,36.99,-,50,-,973.85,-,80,-
2025-09-16T14:17:02,36.64,-,48.96,-,966.44,-,80,-
2025-09-16T14:17:02,36.64,-,48.96,-,966.44,-,80,-
2025-09-16T14:16:52,36.78,-,50,-,983.54,-,80,-
2025-09-16T14:16:52,36.78,-,50,-,983.54,-,80,-
2025-09-16T14:16:42,37,-,50,-,978.37,-,80,-
2025-09-16T12:05:37,36.55,-,48.29,-,993.82,-,78.76,-
2025-09-16T12:05:37,36.55,-,48.29,-,993.82,-,78.76,-
2025-09-16T12:05:27,36.19,-,48.62,-,990.34,-,78.32,-
2025-09-16T12:05:27,36.19,-,48.62,-,990.34,-,78.32,-
2025-09-16T12:05:17,36,-,50,-,971.2,-,78.62,-
2025-09-16T12:05:17,36,-,50,-,971.2,-,78.62,-
2025-09-16T12:05:07,36.5,-,49.78,-,960.89,-,78.63,-
2025-09-16T12:05:07,36.5,-,49.78,-,960.89,-,78.63,-
2025-09-16T12:04:57,36.89,-,50,-,946.95,-,79.04,-
2025-09-16T12:04:57,36.89,-,50,-,946.95,-,79.04,-
2025-09-16T12:04:47,36.25,-,49.54,-,966.95,-,79.42,-
2025-09-16T12:04:47,36.25,-,49.54,-,966.95,-,79.42,-
2025-09-16T12:04:37,37,-,48.26,-,978.31,-,79.72,-
2025-09-16T12:04:37,37,-,48.26,-,978.31,-,79.72,-
2025-09-16T12:04:27,37,-,47.45,-,992.58,-,79.32,-
2025-09-16T12:04:27,37,-,47.45,-,992.58,-,79.32,-
2025-09-16T12:04:17,37,-,48.88,-,982.99,-,79.56,-
2025-09-16T12:04:17,37,-,48.88,-,982.99,-,79.56,-
2025-09-16T12:04:07,36.62,-,50,-,979.12,-,79.47,-
2025-09-16T12:04:07,36.62,-,50,-,979.12,-,79.47,-
2025-09-16T12:03:57,36,-,49.97,-,978.55,-,79.78,-
2025-09-16T12:03:57,36,-,49.97,-,978.55,-,79.78,-
2025-09-16T12:03:47,36.57,-,50,-,984.48,-,79.87,-
2025-09-16T12:03:47,36.57,-,50,-,984.48,-,79.87,-
2025-09-16T12:03:37,36.02,-,49.35,-,1002.66,-,79.51,-
2025-09-16T12:03:37,36.02,-,49.35,-,1002.66,-,79.51,-
2025-09-16T12:03:27,36,-,48.54,-,991.61,-,79.17,-
2025-09-16T12:03:27,36,-,48.54,-,991.61,-,79.17,-
2025-09-16T12:03:17,36.21,-,48.46,-,984.4,-,79.08,-
2025-09-16T12:03:17,36.21,-,48.46,-,984.4,-,79.08,-
2025-09-16T12:03:07,36,-,47.04,-,973.54,-,78.79,-
2025-09-16T12:03:07,36,-,47.04,-,973.54,-,78.79,-
2025-09-16T12:02:57,36,-,46.04,-,987.37,-,79.06,-
2025-09-16T12:02:57,36,-,46.04,-,987.37,-,79.06,-
2025-09-16T12:02:47,36.26,-,45.82,-,998.22,-,78.88,-
2025-09-16T12:02:47,36.26,-,45.82,-,998.22,-,78.88,-
2025-09-16T12:02:37,36.08,-,46.78,-,1000.25,-,78.93,-
2025-09-16T12:02:37,36.08,-,46.78,-,1000.25,-,78.93,-
2025-09-16T12:02:27,36.54,-,47.19,-,980.44,-,78.99,-
2025-09-16T12:02:27,36.54,-,47.19,-,980.44,-,78.99,-
2025-09-16T12:02:17,36.95,-,48.15,-,991.85,-,78.82,-
2025-09-16T12:02:17,36.95,-,48.15,-,991.85,-,78.82,-
2025-09-16T12:02:07,37,-,47.31,-,993.09,-,78.4,-
2025-09-16T12:02:07,37,-,47.31,-,993.09,-,78.4,-
2025-09-16T12:01:57,36.67,-,47.53,-,997.89,-,78.78,-
