fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2025-09-16T14:26:42,36.67,-,44.13,-,969.71,-,78.69,-
2025-09-16T14:26:42,36.67,-,44.13,-,969.71,-,78.69,-
2025-09-16T14:26:32,36.54,-,43.11,-,975.61,-,78.92,-
2025-09-16T14:26:32,36.54,-,43.11,-,975.61,-,78.92,-
2025-09-16T14:26:22,36.39,-,44.31,-,991.77,-,78.91,-
2025-09-16T14:26:22,36.39,-,44.31,-,991.77,-,78.91,-
2025-09-16T14:26:12,36.16,-,44.14,-,979.17,-,78.8,-
2025-09-16T14:26:12,36.16,-,44.14,-,979.17,-,78.8,-
2025-09-16T14:26:02,36.24,-,44.95,-,993.64,-,78.95,-
2025-09-16T14:26:02,36.24,-,44.95,-,993.64,-,78.95,-
2025-09-16T14:25:52,37,-,45.64,-,984.24,-,79.0,-
2025-09-16T14:25:52,37,-,45.64,-,984.24,-,79.0,-
2025-09-16T14:25:42,37,-,45.63,-,981.66,-,78.89,-
2025-09-16T14:25:42,37,-,45.63,-,981.66,-,78.89,-
2025-09-16T14:25:32,36.69,-,44.99,-,984.23,-,78.88,-
2025-09-16T14:25:32,36.69,-,44.99,-,984.23,-,78.88,-
2025-09-16T14:25:22,36.51,-,44.25,-,989.79,-,78.74,-
2025-09-16T14:25:22,36.51,-,44.25,-,989.79,-,78.74,-
2025-09-16T14:25:12,36,-,45.63,-,991.42,-,78.57,-
2025-09-16T14:25:12,36,-,45.63,-,991.42,-,78.57,-
2025-09-16T14:25:02,36.13,-,44.44,-,1010.4,-,78.08,-
2025-09-16T14:25:02,36.13,-,44.44,-,1010.4,-,78.08,-
2025-09-16T14:24:52,36,-,45.53,-,1019.69,-,78.13,-
2025-09-16T14:24:52,36,-,45.53,-,1019.69,-,78.13,-
2025-09-16T14:24:42,36.13,-,45.2,-,1034.55,-,78.06,-
2025-09-16T14:24:42,36.13,-,45.2,-,1034.55,-,78.06,-
2025-09-16T14:24:32,36.57,-,44.95,-,1042.6,-,77.99,-
2025-09-16T14:24:32,36.57,-,44.95,-,1042.6,-,77.99,-
2025-09-16T14:24:22,37,-,45.72,-,1026.98,-,78.42,-
2025-09-16T14:24:22,37,-,45.72,-,1026.98,-,78.42,-
2025-09-16T14:24:12,36.55,-,46.66,-,1028.59,-,78.08,-
2025-09-16T14:24:12,36.55,-,46.66,-,1028.59,-,78.08,-
2025-09-16T14:24:02,37,-,48.1,-,1010.2,-,78.34,-
2025-09-16T14:24:02,37,-,48.1,-,1010.2,-,78.34,-
2025-09-16T14:23:52,37,-,47.58,-,1015.64,-,78.11,-
2025-09-16T14:23:52,37,-,47.58,-,1015.64,-,78.11,-
2025-09-16T14:23:42,37,-,48.74,-,1009.31,-,78.58,-
2025-09-16T14:23:32,36.99,-,49.92,-,1012.67,-,79.04,-
2025-09-16T14:23:22,36.76,-,49.34,-,1005.01,-,79.42,-
2025-09-16T14:23:12,37,-,50,-,1022.1,-,79.07,-
2025-09-16T14:23:02,36.71,-,49.97,-,1018.12,-,78.78,-
2025-09-16T14:22:52,36.26,-,48.53,-,1005.09,-,78.81,-
2025-09-16T14:22:42,36,-,49.48,-,1021.63,-,78.96,-
