fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2025-09-10T02:40:14,37,-,47.67,-,1276.08,-,79.52,-
2025-09-10T02:40:14,37,-,47.67,-,1276.08,-,79.52,-
2025-09-10T02:40:04,37,-,47.02,-,1278.11,-,79.58,-
2025-09-10T02:40:04,37,-,47.02,-,1278.11,-,79.58,-
2025-09-10T02:39:54,37,-,46.19,-,1262.2,-,79.83,-
2025-09-10T02:39:54,37,-,46.19,-,1262.2,-,79.83,-
2025-09-10T02:39:44,37,-,46.0,-,1275.24,-,79.47,-
2025-09-10T02:39:44,37,-,46.0,-,1275.24,-,79.47,-
2025-09-10T02:39:34,37,-,46.67,-,1281.01,-,79.07,-
2025-09-10T02:39:34,37,-,46.67,-,1281.01,-,79.07,-
2025-09-10T02:39:24,37,-,47.67,-,1274.42,-,78.9,-
2025-09-10T02:39:24,37,-,47.67,-,1274.42,-,78.9,-
2025-09-10T02:39:14,37,-,47.01,-,1257.16,-,78.81,-
2025-09-10T02:39:14,37,-,47.01,-,1257.16,-,78.81,-
2025-09-10T02:39:04,37,-,46.57,-,1268.92,-,78.64,-
2025-09-10T02:39:04,37,-,46.57,-,1268.92,-,78.64,-
2025-09-10T02:38:54,37,-,45.84,-,1250.71,-,78.48,-
2025-09-10T02:38:54,37,-,45.84,-,1250.71,-,78.48,-
2025-09-10T02:38:44,36.99,-,45.92,-,1236.25,-,78.71,-
2025-09-10T02:38:44,36.99,-,45.92,-,1236.25,-,78.71,-
2025-09-10T02:38:34,37.0,-,45.78,-,1231.15,-,79.05,-
2025-09-10T02:38:34,37.0,-,45.78,-,1231.15,-,79.05,-
2025-09-10T02:38:24,36.6,-,44.63,-,1232.97,-,79.21,-
2025-09-10T02:38:24,36.6,-,44.63,-,1232.97,-,79.21,-
2025-09-10T02:38:14,36,-,44.89,-,1235.07,-,78.97,-
2025-09-10T02:38:14,36,-,44.89,-,1235.07,-,78.97,-
2025-09-10T02:38:04,36,-,43.63,-,1229.27,-,79.17,-
2025-09-10T02:38:04,36,-,43.63,-,1229.27,-,79.17,-
2025-09-10T02:37:54,36.15,-,43.61,-,1236.66,-,79.6,-
2025-09-10T02:37:54,36.15,-,43.61,-,1236.66,-,79.6,-
2025-09-10T02:37:44,36.82,-,43.34,-,1233.01,-,79.33,-
