fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2025-09-16T14:26:42,37,-,48.04,-,1050.84,-,79.97,-
2025-09-16T14:26:42,37,-,48.04,-,1050.84,-,79.97,-
2025-09-16T14:26:32,37,-,47.68,-,1056.25,-,80,-
2025-09-16T14:26:32,37,-,47.68,-,1056.25,-,80,-
2025-09-16T14:26:22,37,-,47.75,-,1069.7,-,79.87,-
2025-09-16T14:26:22,37,-,47.75,-,1069.7,-,79.87,-
2025-09-16T14:26:12,36.98,-,49.11,-,1075.04,-,79.44,-
2025-09-16T14:26:12,36.98,-,49.11,-,1075.04,-,79.44,-
2025-09-16T14:26:02,36.48,-,48.7,-,1072.11,-,79.21,-
2025-09-16T14:26:02,36.48,-,48.7,-,1072.11,-,79.21,-
2025-09-16T14:25:52,36.57,-,47.52,-,1054.02,-,79.26,-
2025-09-16T14:25:52,36.57,-,47.52,-,1054.02,-,79.26,-
2025-09-16T14:25:42,36.47,-,46.65,-,1069.11,-,79.63,-
2025-09-16T14:25:42,36.47,-,46.65,-,1069.11,-,79.63,-
2025-09-16T14:25:32,36,-,47.73,-,1062.47,-,79.2,-
2025-09-16T14:25:32,36,-,47.73,-,1062.47,-,79.2,-
2025-09-16T14:25:22,36.28,-,49.02,-,1044.09,-,79.5,-
2025-09-16T14:25:22,36.28,-,49.02,-,1044.09,-,79.5,-
2025-09-16T14:25:12,36.5,-,47.68,-,1026.09,-,79.07,-
2025-09-16T14:25:12,36.5,-,47.68,-,1026.09,-,79.07,-
2025-09-16T14:25:02,36,-,48.82,-,1042.22,-,79.48,-
2025-09-16T14:25:02,36,-,48.82,-,1042.22,-,79.48,-
2025-09-16T14:24:52,36,-,49.4,-,1052.08,-,79.94,-
2025-09-16T14:24:52,36,-,49.4,-,1052.08,-,79.94,-
2025-09-16T14:24:42,36.16,-,49.35,-,1069.43,-,80.0,-
2025-09-16T14:24:42,36.16,-,49.35,-,1069.43,-,80.0,-
2025-09-16T14:24:32,36.44,-,49.23,-,1056.18,-,79.59,-
2025-09-16T14:24:32,36.44,-,49.23,-,1056.18,-,79.59,-
2025-09-16T14:24:22,36.94,-,47.81,-,1038.66,-,79.12,-
2025-09-16T14:24:22,36.94,-,47.81,-,1038.66,-,79.12,-
2025-09-16T14:24:12,37,-,48.91,-,1024.54,-,79.6,-
2025-09-16T14:24:12,37,-,48.91,-,1024.54,-,79.6,-
2025-09-16T14:24:02,36.77,-,47.9,-,1044.09,-,79.6,-
2025-09-16T14:24:02,36.77,-,47.9,-,1044.09,-,79.6,-
2025-09-16T14:23:52,36,-,48.12,-,1046.86,-,79.91,-
2025-09-16T14:23:52,36,-,48.12,-,1046.86,-,79.91,-
2025-09-16T14:23:42,36,-,46.63,-,1043.51,-,79.51,-
2025-09-16T14:23:32,36,-,47.94,-,1061.07,-,79.32,-
2025-09-16T14:23:22,36.36,-,48.81,-,1066.66,-,79.41,-
2025-09-16T14:23:12,36,-,49.69,-,1059.35,-,79.53,-
2025-09-16T14:23:02,36.07,-,48.21,-,1063.09,-,79.65,-
2025-09-16T14:22:52,36.56,-,46.95,-,1065.92,-,80,-
2025-09-16T14:22:42,36,-,46.77,-,1052.23,-,80,-
2025-09-16T14:22:32,36.21,-,46.07,-,1033.71,-,79.86,-
2025-09-16T14:22:22,36,-,44.98,-,1017.5,-,80,-
2025-09-16T14:22:12,36,-,44.72,-,1035.51,-,79.75,-
2025-09-16T14:22:02,36,-,45.95,-,1027.12,-,79.54,-
2025-09-16T14:21:52,36,-,47.02,-,1016.71,-,79.71,-
2025-09-16T14:21:42,36,-,48.01,-,1024.35,-,79.74,-
2025-09-16T14:21:42,36,-,48.01,-,1024.35,-,79.74,-
2025-09-16T14:21:32,36,-,48.87,-,1009.38,-,79.76,-
2025-09-16T14:21:32,36,-,48.87,-,1009.38,-,79.76,-
2025-09-16T14:21:22,36,-,50,-,1023.35,-,79.35,-
2025-09-16T14:21:22,36,-,50,-,1023.35,-,79.35,-
2025-09-16T14:21:12,36.15,-,49.86,-,1015.84,-,78.88,-
2025-09-16T14:21:12,36.15,-,49.86,-,1015.84,-,78.88,-
2025-09-16T14:21:02,36.51,-,48.5,-,1011.64,-,79.09,-
2025-09-16T14:21:02,36.51,-,48.5,-,1011.64,-,79.09,-
2025-09-16T14:20:52,36.49,-,50,-,995.16,-,79.0,-
2025-09-16T14:20:52,36.49,-,50,-,995.16,-,79.0,-
2025-09-16T14:20:42,36.3,-,49.49,-,976.52,-,78.75,-
2025-09-16T14:20:42,36.3,-,49.49,-,976.52,-,78.75,-
2025-09-16T14:20:32,36,-,50,-,987.74,-,78.68,-
2025-09-16T14:20:32,36,-,50,-,987.74,-,78.68,-
2025-09-16T14:20:22,36,-,50,-,982.82,-,79.17,-
2025-09-16T14:20:22,36,-,50,-,982.82,-,79.17,-
2025-09-16T14:20:12,36.18,-,49.45,-,990.95,-,79.04,-
2025-09-16T14:20:12,36.18,-,49.45,-,990.95,-,79.04,-
2025-09-16T14:20:02,36.25,-,50,-,982.8,-,78.83,-
2025-09-16T14:20:02,36.25,-,50,-,982.8,-,78.83,-
2025-09-16T14:19:52,36.26,-,50,-,978.92,-,78.68,-
2025-09-16T14:19:52,36.26,-,50,-,978.92,-,78.68,-
