fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2025-09-16T14:26:42,37,-,43.47,-,1069.57,-,74.78,-
2025-09-16T14:26:42,37,-,43.47,-,1069.57,-,74.78,-
2025-09-16T14:26:32,36.93,-,44.67,-,1055.53,-,74.77,-
2025-09-16T14:26:32,36.93,-,44.67,-,1055.53,-,74.77,-
2025-09-16T14:26:22,36.88,-,45.94,-,1047.56,-,74.32,-
2025-09-16T14:26:22,36.88,-,45.94,-,1047.56,-,74.32,-
2025-09-16T14:26:12,36.35,-,47.44,-,1041.34,-,74.74,-
2025-09-16T14:26:12,36.35,-,47.44,-,1041.34,-,74.74,-
2025-09-16T14:26:02,36.44,-,46.31,-,1028.18,-,74.76,-
2025-09-16T14:26:02,36.44,-,46.31,-,1028.18,-,74.76,-
2025-09-16T14:25:52,36.76,-,45.54,-,1012.6,-,75.03,-
2025-09-16T14:25:52,36.76,-,45.54,-,1012.6,-,75.03,-
2025-09-16T14:25:42,37,-,47.03,-,1012.98,-,74.73,-
2025-09-16T14:25:42,37,-,47.03,-,1012.98,-,74.73,-
2025-09-16T14:25:32,36.71,-,46.31,-,1011.95,-,75.21,-
2025-09-16T14:25:32,36.71,-,46.31,-,1011.95,-,75.21,-
2025-09-16T14:25:22,36,-,45.93,-,1027.36,-,74.79,-
2025-09-16T14:25:22,36,-,45.93,-,1027.36,-,74.79,-
2025-09-16T14:25:12,36,-,46.82,-,1026.76,-,74.9,-
2025-09-16T14:25:12,36,-,46.82,-,1026.76,-,74.9,-
2025-09-16T14:25:02,36.6,-,46.03,-,1020.66,-,75.06,-
2025-09-16T14:25:02,36.6,-,46.03,-,1020.66,-,75.06,-
2025-09-16T14:24:52,36.39,-,46.85,-,1015.42,-,75.55,-
2025-09-16T14:24:52,36.39,-,46.85,-,1015.42,-,75.55,-
2025-09-16T14:24:42,37,-,45.91,-,996.1,-,75.91,-
2025-09-16T14:24:42,37,-,45.91,-,996.1,-,75.91,-
2025-09-16T14:24:32,37,-,46.54,-,1001.1,-,75.78,-
2025-09-16T14:24:32,37,-,46.54,-,1001.1,-,75.78,-
2025-09-16T14:24:22,37,-,47.21,-,990.08,-,76.11,-
2025-09-16T14:24:22,37,-,47.21,-,990.08,-,76.11,-
2025-09-16T14:24:12,36.45,-,45.91,-,975.81,-,75.75,-
2025-09-16T14:24:12,36.45,-,45.91,-,975.81,-,75.75,-
2025-09-16T14:24:02,37,-,46.28,-,970.9,-,75.8,-
2025-09-16T14:24:02,37,-,46.28,-,970.9,-,75.8,-
2025-09-16T14:23:52,37,-,46.26,-,953.0,-,76.12,-
2025-09-16T14:23:52,37,-,46.26,-,953.0,-,76.12,-
2025-09-16T14:23:42,36.76,-,47.1,-,938.33,-,76.51,-
2025-09-16T14:23:32,36.41,-,47.06,-,936.54,-,76.19,-
