fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2025-09-10T02:40:14,36.28,-,47.01,-,891.94,-,79.83,-
2025-09-10T02:40:14,36.28,-,47.01,-,891.94,-,79.83,-
2025-09-10T02:40:04,36.25,-,48.18,-,911.72,-,80.0,-
2025-09-10T02:40:04,36.25,-,48.18,-,911.72,-,80.0,-
2025-09-10T02:39:54,37,-,47.27,-,894.66,-,79.62,-
2025-09-10T02:39:54,37,-,47.27,-,894.66,-,79.62,-
2025-09-10T02:39:44,37,-,47.83,-,877.54,-,79.93,-
2025-09-10T02:39:44,37,-,47.83,-,877.54,-,79.93,-
2025-09-10T02:39:34,36.75,-,46.38,-,882.57,-,79.48,-
2025-09-10T02:39:34,36.75,-,46.38,-,882.57,-,79.48,-
2025-09-10T02:39:24,36,-,47.12,-,895.36,-,79.51,-
2025-09-10T02:39:24,36,-,47.12,-,895.36,-,79.51,-
2025-09-10T02:39:14,36,-,46.3,-,914.27,-,79.16,-
2025-09-10T02:39:14,36,-,46.3,-,914.27,-,79.16,-
2025-09-10T02:39:04,36.26,-,45.09,-,919.83,-,79.22,-
2025-09-10T02:39:04,36.26,-,45.09,-,919.83,-,79.22,-
2025-09-10T02:38:54,36.44,-,46.39,-,915.42,-,79.1,-
2025-09-10T02:38:54,36.44,-,46.39,-,915.42,-,79.1,-
2025-09-10T02:38:44,37,-,47.85,-,895.93,-,79.31,-
2025-09-10T02:38:44,37,-,47.85,-,895.93,-,79.31,-
2025-09-10T02:38:34,36.96,-,48.86,-,881.86,-,79.25,-
2025-09-10T02:38:34,36.96,-,48.86,-,881.86,-,79.25,-
2025-09-10T02:38:24,36.23,-,49.95,-,885.13,-,79.36,-
2025-09-10T02:38:24,36.23,-,49.95,-,885.13,-,79.36,-
2025-09-10T02:38:14,36.04,-,50,-,879.86,-,79.38,-
2025-09-10T02:38:14,36.04,-,50,-,879.86,-,79.38,-
2025-09-10T02:38:04,36.17,-,50,-,898.51,-,79.85,-
2025-09-10T02:38:04,36.17,-,50,-,898.51,-,79.85,-
2025-09-10T02:37:54,36,-,48.89,-,896.28,-,79.91,-
